path,source_folder,label_3class,label_ru
remaining_dataset_clean/images_by_class/ordinary/ordinary_00269.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00270.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00271.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00272.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00273.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00274.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00275.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00276.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00277.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00278.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00279.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00280.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00281.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00282.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00283.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00284.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00285.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00286.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00287.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00288.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00289.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00290.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00291.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00292.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00293.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00294.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00295.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00296.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00297.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00298.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00299.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00300.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00301.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00302.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00303.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00304.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00305.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00306.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00307.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00308.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00309.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00310.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00311.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00312.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00313.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00314.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00315.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00316.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00317.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00318.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00319.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00320.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00321.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00322.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00323.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00324.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00325.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00326.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00327.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00328.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00329.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00330.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00331.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00332.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00333.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00334.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00335.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00336.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00337.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00338.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00339.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00340.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00341.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00342.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00343.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00344.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00345.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00346.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00347.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00348.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00349.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00350.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00351.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00352.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00353.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00354.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00355.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00356.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00357.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00358.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00359.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00360.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00361.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00362.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00363.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00364.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00365.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00366.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00367.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00368.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00369.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00370.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00371.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00372.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00373.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00374.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00375.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00376.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00377.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00378.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00379.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00380.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00381.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00382.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00383.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00384.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00385.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00386.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00387.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00388.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00389.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00390.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00391.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00392.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00393.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00394.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00395.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00396.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00397.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00398.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00399.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00400.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00401.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00402.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00403.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00404.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00405.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00406.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00407.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00408.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00409.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00410.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00411.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00412.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00413.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00414.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00415.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00416.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00417.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00418.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00419.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00420.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00421.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00422.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00423.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00424.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00425.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00426.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00427.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00428.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00429.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00430.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00431.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00432.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00433.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00434.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00435.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00436.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00437.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00438.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00439.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00440.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00441.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00442.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00443.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00444.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00445.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00446.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00447.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00448.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00449.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00450.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00451.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00452.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00453.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00454.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00455.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00456.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00457.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00458.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00459.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00460.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00461.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00462.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00463.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00464.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00465.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00466.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00467.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00468.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00469.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00470.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00471.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00472.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00473.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00474.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00475.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00476.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00477.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00478.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00479.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00480.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00481.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00482.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00483.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00484.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00485.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00486.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00487.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00488.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00489.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00490.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00491.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00492.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00493.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00494.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00495.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00496.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00497.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00498.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00499.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00500.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00501.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00502.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00503.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00504.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00505.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00506.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00507.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00508.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00509.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00510.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00511.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00512.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00513.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00514.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00515.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00516.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00517.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00518.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00519.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00520.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00521.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00522.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00523.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00524.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00525.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00526.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00527.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00528.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00529.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00530.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00531.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00532.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00533.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00534.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00535.jpg,ordinary,ordinary,Рядовая руда
remaining_dataset_clean/images_by_class/ordinary/ordinary_00536.jpg,ordinary,ordinary,Рядовая руда
